ciudad,distrito,room_id,fecha_entrada,titulo,precio,viajeros,dormitorios,camas,baños,nota,reseñas,url
Barcelona,Sants-montjuic,1692725051444428427,2026-06-01,Alojamiento en Barcelona,129.0,2.0,1.0,1.0,1.0,,,https://www.airbnb.es/rooms/1692725051444428427
Barcelona,Sants-montjuic,1679706582700826194,2026-06-01,Alojamiento en Barcelona,82.0,2.0,1.0,1.0,2.0,,,https://www.airbnb.es/rooms/1679706582700826194
Barcelona,Sants-montjuic,1290786013798769023,2026-06-01,Apartamento en Barcelona,258.0,5.0,2.0,3.0,1.0,4.74,62.0,https://www.airbnb.es/rooms/1290786013798769023
Barcelona,Sants-montjuic,1001347483035923518,2026-06-01,Habitación en L'Hospitalet de Llobregat,108.0,,,1.0,,4.7,94.0,https://www.airbnb.es/rooms/1001347483035923518
Barcelona,Sants-montjuic,1399112591589162337,2026-06-01,Apartamento en Barcelona,200.0,4.0,2.0,3.0,2.0,4.86,14.0,https://www.airbnb.es/rooms/1399112591589162337
Barcelona,Sants-montjuic,1395660922989787647,2026-06-01,Habitación compartida en Barcelona,36.0,,,1.0,,4.51,131.0,https://www.airbnb.es/rooms/1395660922989787647
Barcelona,Sants-montjuic,1197233259961117611,2026-06-01,Habitación en L'Hospitalet de Llobregat,82.0,,,1.0,,4.74,38.0,https://www.airbnb.es/rooms/1197233259961117611
Barcelona,Sants-montjuic,1086385318652132563,2026-06-01,Habitación en Barcelona,59.0,,,1.0,,4.17,18.0,https://www.airbnb.es/rooms/1086385318652132563
Barcelona,Sants-montjuic,53411031,2026-06-01,Hotel en Barcelona,170.0,2.0,1.0,1.0,1.0,4.73,910.0,https://www.airbnb.es/rooms/53411031
Barcelona,Sants-montjuic,1394855747314311569,2026-06-01,Hotel en Barcelona,145.0,1.0,1.0,1.0,0.0,4.84,37.0,https://www.airbnb.es/rooms/1394855747314311569
Barcelona,Sants-montjuic,33179902,2026-06-01,Habitación de hotel en Barcelona,168.0,2.0,1.0,2.0,1.0,4.49,282.0,https://www.airbnb.es/rooms/33179902
Barcelona,Sants-montjuic,1632188413099400167,2026-06-01,Apartamento en Barcelona,187.0,4.0,1.0,2.0,1.0,4.22,9.0,https://www.airbnb.es/rooms/1632188413099400167
Barcelona,Sants-montjuic,34564909,2026-06-01,Apartamento en Barcelona,359.0,6.0,3.0,5.0,2.0,4.8,152.0,https://www.airbnb.es/rooms/34564909
Barcelona,Sants-montjuic,886838723814651944,2026-06-01,Apartamento en Barcelona,197.0,3.0,1.0,2.0,1.0,4.73,730.0,https://www.airbnb.es/rooms/886838723814651944
Barcelona,Sants-montjuic,50194220,2026-06-01,Hotel en Barcelona,199.0,1.0,,,1.0,4.71,42.0,https://www.airbnb.es/rooms/50194220
Barcelona,Sants-montjuic,1086061834818753479,2026-06-01,Hostal en Barcelona,152.0,2.0,1.0,1.0,1.0,4.11,152.0,https://www.airbnb.es/rooms/1086061834818753479
Barcelona,Sants-montjuic,1689948511526716856,2026-06-01,Alojamiento en Barcelona,116.0,2.0,1.0,1.0,1.0,,,https://www.airbnb.es/rooms/1689948511526716856
Barcelona,Sants-montjuic,1302313221763681420,2026-06-01,Apartamento en Barcelona,226.0,5.0,3.0,1.0,1.0,4.97,31.0,https://www.airbnb.es/rooms/1302313221763681420
Barcelona,Sants-montjuic,907288030678880672,2026-06-01,Apartamento en L'Hospitalet de Llobregat,270.0,8.0,3.0,4.0,2.0,4.75,177.0,https://www.airbnb.es/rooms/907288030678880672
Barcelona,Sants-montjuic,1394826946727751336,2026-06-01,Hotel en Barcelona,140.0,1.0,1.0,1.0,0.0,4.89,18.0,https://www.airbnb.es/rooms/1394826946727751336
Barcelona,Sants-montjuic,846623660188399331,2026-06-01,Habitación en Viladecans,56.0,,,1.0,,4.8,187.0,https://www.airbnb.es/rooms/846623660188399331
Barcelona,Sants-montjuic,1689907563693973355,2026-06-01,Apartamento en Barcelona,290.0,9.0,4.0,6.0,2.0,,,https://www.airbnb.es/rooms/1689907563693973355
Barcelona,Sants-montjuic,23334103,2026-06-01,Apartamento en Barcelona,194.0,3.0,2.0,2.0,1.0,4.4,313.0,https://www.airbnb.es/rooms/23334103
Barcelona,Sants-montjuic,1650088777130237893,2026-06-01,Alojamiento en Barcelona,164.0,3.0,1.0,2.0,1.0,5.0,6.0,https://www.airbnb.es/rooms/1650088777130237893
Barcelona,Sants-montjuic,49455076,2026-06-01,Apartamento en Barcelona,230.0,6.0,2.0,4.0,1.0,4.43,106.0,https://www.airbnb.es/rooms/49455076
Barcelona,Sants-montjuic,31733790,2026-06-01,Habitaciones en Barcelona,157.0,,2.0,3.0,,4.7,307.0,https://www.airbnb.es/rooms/31733790
Barcelona,Sants-montjuic,31400940,2026-06-01,Apartamento en Barcelona,243.0,6.0,3.0,5.0,2.0,4.57,211.0,https://www.airbnb.es/rooms/31400940
Barcelona,Sants-montjuic,53176466,2026-06-01,Hotel en Barcelona,158.0,2.0,1.0,2.0,1.0,4.65,670.0,https://www.airbnb.es/rooms/53176466
Barcelona,Sants-montjuic,1001344667839269099,2026-06-01,Habitación en L'Hospitalet de Llobregat,108.0,,,1.0,,4.77,74.0,https://www.airbnb.es/rooms/1001344667839269099
Barcelona,Sants-montjuic,21761757,2026-06-01,Apartamento en Barcelona,180.0,2.0,1.0,2.0,0.0,4.64,113.0,https://www.airbnb.es/rooms/21761757
Barcelona,Sants-montjuic,24388903,2026-06-01,Habitación de hotel en El Prat de Llobregat,51.0,6.0,1.0,4.0,7.0,4.6,402.0,https://www.airbnb.es/rooms/24388903
Barcelona,Sants-montjuic,1188194842775911600,2026-06-01,Habitación en Cornellà de Llobregat,59.0,,,1.0,,4.84,56.0,https://www.airbnb.es/rooms/1188194842775911600
Barcelona,Sants-montjuic,1243558382722731444,2026-06-01,Apartamento en L'Hospitalet de Llobregat,122.0,2.0,1.0,1.0,1.0,4.53,89.0,https://www.airbnb.es/rooms/1243558382722731444
Barcelona,Sants-montjuic,52609698,2026-06-01,Apartamento en L'Hospitalet de Llobregat,246.0,4.0,2.0,3.0,2.0,4.88,181.0,https://www.airbnb.es/rooms/52609698
Barcelona,Sants-montjuic,1681696951293486968,2026-06-01,Alojamiento en Barcelona,119.0,2.0,1.0,1.0,1.0,,,https://www.airbnb.es/rooms/1681696951293486968
Barcelona,Sants-montjuic,45094691,2026-06-01,Apartamento en Barcelona,188.0,4.0,2.0,3.0,1.0,4.39,69.0,https://www.airbnb.es/rooms/45094691
Barcelona,Sants-montjuic,10621483,2026-06-01,Apartamento en Barcelona,235.0,4.0,2.0,2.0,1.0,4.73,435.0,https://www.airbnb.es/rooms/10621483
Barcelona,Sants-montjuic,1689869786441122423,2026-06-01,Alojamiento en Barcelona,108.0,2.0,1.0,1.0,1.0,,,https://www.airbnb.es/rooms/1689869786441122423
Barcelona,Sants-montjuic,1394773500642844241,2026-06-01,Hotel en Barcelona,130.0,1.0,1.0,1.0,0.0,5.0,4.0,https://www.airbnb.es/rooms/1394773500642844241
Barcelona,Sants-montjuic,1553734606498079394,2026-06-01,Alojamiento en L'Hospitalet de Llobregat,105.0,2.0,1.0,1.0,1.0,,,https://www.airbnb.es/rooms/1553734606498079394
Barcelona,Sants-montjuic,1457831575777192088,2026-06-01,Apartamento en Barcelona,296.0,5.0,3.0,4.0,1.0,4.57,21.0,https://www.airbnb.es/rooms/1457831575777192088
Barcelona,Sants-montjuic,1676320427388991062,2026-06-01,Alojamiento en Barcelona,89.0,2.0,1.0,1.0,3.0,,,https://www.airbnb.es/rooms/1676320427388991062
Barcelona,Sants-montjuic,1576302000335009666,2026-06-01,Alojamiento en Barcelona,114.0,2.0,1.0,1.0,1.0,4.65,20.0,https://www.airbnb.es/rooms/1576302000335009666
Barcelona,Sants-montjuic,34957866,2026-06-01,Apartamento en Barcelona,223.0,4.0,2.0,4.0,1.0,4.83,379.0,https://www.airbnb.es/rooms/34957866
Barcelona,Sants-montjuic,24388244,2026-06-01,Habitación de hotel en El Prat de Llobregat,50.0,6.0,1.0,6.0,7.0,4.53,307.0,https://www.airbnb.es/rooms/24388244
Barcelona,Sants-montjuic,51855625,2026-06-01,Hotel en Barcelona,149.0,2.0,1.0,2.0,0.0,4.66,64.0,https://www.airbnb.es/rooms/51855625
Barcelona,Sants-montjuic,1399112602583968962,2026-06-01,Apartamento en Barcelona,250.0,6.0,3.0,4.0,2.0,4.79,19.0,https://www.airbnb.es/rooms/1399112602583968962
Barcelona,Sants-montjuic,1685009398669037387,2026-06-01,Alojamiento en Barcelona,140.0,1.0,1.0,1.0,1.0,,,https://www.airbnb.es/rooms/1685009398669037387
Barcelona,Sants-montjuic,36451803,2026-06-01,Habitación en L'Hospitalet de Llobregat,91.0,,,1.0,,4.9,10.0,https://www.airbnb.es/rooms/36451803
Barcelona,Sants-montjuic,1681707149199550963,2026-06-01,Alojamiento en Barcelona,119.0,2.0,1.0,1.0,1.0,,,https://www.airbnb.es/rooms/1681707149199550963
Barcelona,Sants-montjuic,1690722766472511362,2026-06-01,Alojamiento en Barcelona,124.0,2.0,1.0,1.0,1.0,,,https://www.airbnb.es/rooms/1690722766472511362
Barcelona,Sants-montjuic,1358745153008344797,2026-06-01,Apartamento en Barcelona,235.0,4.0,2.0,2.0,1.0,4.58,43.0,https://www.airbnb.es/rooms/1358745153008344797
Barcelona,Sants-montjuic,997210594290448687,2026-06-01,Habitación en L'Hospitalet de Llobregat,120.0,,,1.0,,4.67,63.0,https://www.airbnb.es/rooms/997210594290448687
Barcelona,Sants-montjuic,1373839405296654999,2026-06-01,Apartamento en Barcelona,179.0,3.0,1.0,1.0,1.0,4.35,82.0,https://www.airbnb.es/rooms/1373839405296654999
Barcelona,Sants-montjuic,1135216684465108261,2026-06-01,Apartamento en Barcelona,317.0,5.0,2.0,4.0,2.0,4.89,91.0,https://www.airbnb.es/rooms/1135216684465108261
Barcelona,Sants-montjuic,1628031679138220946,2026-06-01,Habitación compartida en El Prat de Llobregat,38.0,,,1.0,3.0,4.5,8.0,https://www.airbnb.es/rooms/1628031679138220946
Barcelona,Sants-montjuic,47724954,2026-06-01,Apartamento en Barcelona,219.0,6.0,3.0,6.0,2.0,4.47,15.0,https://www.airbnb.es/rooms/47724954
Barcelona,Sants-montjuic,13386885,2026-06-01,Apartamento en L'Hospitalet de Llobregat,173.0,3.0,1.0,1.0,1.0,4.51,201.0,https://www.airbnb.es/rooms/13386885
Barcelona,Sants-montjuic,841172740128200954,2026-06-01,Apartamento en Barcelona,278.0,5.0,2.0,4.0,1.0,4.69,144.0,https://www.airbnb.es/rooms/841172740128200954
Barcelona,Sants-montjuic,553563486933714034,2026-06-01,Apartamento en L'Hospitalet de Llobregat,270.0,6.0,2.0,3.0,1.0,4.81,128.0,https://www.airbnb.es/rooms/553563486933714034
Barcelona,Sants-montjuic,1215031910817332539,2026-06-01,Habitación en El Prat de Llobregat,79.0,,,1.0,,4.75,126.0,https://www.airbnb.es/rooms/1215031910817332539
Barcelona,Sants-montjuic,1689969893722387785,2026-06-01,Alojamiento en Barcelona,113.0,2.0,1.0,1.0,1.0,,,https://www.airbnb.es/rooms/1689969893722387785
Barcelona,Sants-montjuic,18580775,2026-06-01,Apartamento en Barcelona,269.0,7.0,3.0,5.0,2.0,4.68,187.0,https://www.airbnb.es/rooms/18580775
Barcelona,Sants-montjuic,23661273,2026-06-01,Apartamento en Barcelona,225.0,4.0,2.0,2.0,0.0,4.45,313.0,https://www.airbnb.es/rooms/23661273
Barcelona,Sants-montjuic,1690088805456194693,2026-06-01,Alojamiento en Barcelona,108.0,2.0,1.0,1.0,2.0,,,https://www.airbnb.es/rooms/1690088805456194693
Barcelona,Sants-montjuic,553551629505818133,2026-06-01,Apartamento en L'Hospitalet de Llobregat,205.0,4.0,1.0,2.0,1.0,4.83,65.0,https://www.airbnb.es/rooms/553551629505818133
Barcelona,Sants-montjuic,1669854366982419703,2026-06-01,Alojamiento en Barcelona,118.0,2.0,1.0,1.0,1.0,,,https://www.airbnb.es/rooms/1669854366982419703
Barcelona,Sants-montjuic,1470471575234730319,2026-06-01,Casa de invitados en L'Hospitalet de Llobregat,111.0,2.0,1.0,1.0,1.0,4.72,29.0,https://www.airbnb.es/rooms/1470471575234730319
Barcelona,Sants-montjuic,1689861937015266395,2026-06-01,Alojamiento en Barcelona,129.0,2.0,1.0,1.0,1.0,,,https://www.airbnb.es/rooms/1689861937015266395
Barcelona,Sants-montjuic,1198074,2026-06-01,Apartamento en Barcelona,300.0,4.0,2.0,3.0,2.0,4.89,119.0,https://www.airbnb.es/rooms/1198074
Barcelona,Sants-montjuic,19429639,2026-06-01,Apartamento en L'Hospitalet de Llobregat,186.0,4.0,1.0,2.0,1.0,4.39,215.0,https://www.airbnb.es/rooms/19429639
Barcelona,Sants-montjuic,45094687,2026-06-01,Apartamento en Barcelona,188.0,4.0,2.0,3.0,1.0,4.27,15.0,https://www.airbnb.es/rooms/45094687
Barcelona,Sants-montjuic,1425279784893662580,2026-06-01,Apartamento en Barcelona,180.0,2.0,1.0,3.0,0.0,4.66,87.0,https://www.airbnb.es/rooms/1425279784893662580
Barcelona,Sants-montjuic,1399112579281949206,2026-06-01,Apartamento en Barcelona,250.0,6.0,3.0,4.0,2.0,4.73,30.0,https://www.airbnb.es/rooms/1399112579281949206
Barcelona,Sants-montjuic,600371086640483735,2026-06-01,Apartamento en Barcelona,229.0,6.0,3.0,6.0,1.0,4.67,421.0,https://www.airbnb.es/rooms/600371086640483735
Barcelona,Sants-montjuic,1044047228278493890,2026-06-01,Apartamento en Barcelona,178.0,3.0,1.0,2.0,1.0,4.44,59.0,https://www.airbnb.es/rooms/1044047228278493890
Barcelona,Sants-montjuic,1396373104251718445,2026-06-01,Hotel en Barcelona,168.0,1.0,1.0,1.0,0.0,,,https://www.airbnb.es/rooms/1396373104251718445
Barcelona,Sants-montjuic,994238313069797296,2026-06-01,Hotel en Barcelona,180.0,2.0,1.0,1.0,1.0,4.73,80.0,https://www.airbnb.es/rooms/994238313069797296
Barcelona,Sants-montjuic,42687971,2026-06-01,Apartamento en Barcelona,251.0,4.0,3.0,3.0,1.0,4.49,76.0,https://www.airbnb.es/rooms/42687971
Barcelona,Sants-montjuic,35627835,2026-06-01,Hotel boutique en Barcelona,170.0,2.0,,1.0,0.0,4.81,27.0,https://www.airbnb.es/rooms/35627835
Barcelona,Sants-montjuic,52185041,2026-06-01,Apartamento en L'Hospitalet de Llobregat,200.0,2.0,1.0,1.0,1.0,4.42,210.0,https://www.airbnb.es/rooms/52185041
Barcelona,Sants-montjuic,588263368399541801,2026-06-01,Hotel en Barcelona,150.0,2.0,1.0,2.0,1.0,4.61,77.0,https://www.airbnb.es/rooms/588263368399541801
Barcelona,Sants-montjuic,39959257,2026-06-01,Apartamento en Barcelona,230.0,6.0,2.0,3.0,1.0,4.59,133.0,https://www.airbnb.es/rooms/39959257
Barcelona,Sants-montjuic,1689750860801220866,2026-06-01,Alojamiento en Barcelona,174.0,2.0,1.0,1.0,1.0,,,https://www.airbnb.es/rooms/1689750860801220866
Barcelona,Sants-montjuic,1690518670249408789,2026-06-01,Alojamiento en Barcelona,129.0,2.0,1.0,1.0,1.0,,,https://www.airbnb.es/rooms/1690518670249408789
Barcelona,Sants-montjuic,3778832,2026-06-01,Apartamento en Barcelona,224.0,3.0,1.0,1.0,1.0,4.96,746.0,https://www.airbnb.es/rooms/3778832
Barcelona,Sants-montjuic,48266882,2026-06-01,Apartamento en Barcelona,222.0,3.0,1.0,1.0,1.0,4.4,111.0,https://www.airbnb.es/rooms/48266882
Barcelona,Sants-montjuic,1299331630232875541,2026-06-01,Hostal en Barcelona,108.0,1.0,1.0,1.0,0.0,4.13,15.0,https://www.airbnb.es/rooms/1299331630232875541
Barcelona,Sants-montjuic,41920692,2026-06-01,Apartamento en Barcelona,187.0,4.0,1.0,1.0,1.0,4.48,162.0,https://www.airbnb.es/rooms/41920692
Barcelona,Sants-montjuic,1452845643664402470,2026-06-01,Habitación de hotel compartida en Barcelona,109.0,,,1.0,,4.7,40.0,https://www.airbnb.es/rooms/1452845643664402470
Barcelona,Sants-montjuic,42397180,2026-06-01,Apartamento en Eixample,271.0,6.0,4.0,4.0,2.0,4.51,147.0,https://www.airbnb.es/rooms/42397180
Barcelona,Sants-montjuic,1219561473030220539,2026-06-01,Hotel en Gràcia,180.0,2.0,1.0,1.0,1.0,4.62,26.0,https://www.airbnb.es/rooms/1219561473030220539
Barcelona,Sants-montjuic,1396364814218289239,2026-06-01,Hotel en Eixample,154.0,1.0,1.0,1.0,0.0,,,https://www.airbnb.es/rooms/1396364814218289239
Barcelona,Sants-montjuic,1690629749257179762,2026-06-01,Alojamiento en Sants-Montjuïc,129.0,2.0,1.0,1.0,1.0,,,https://www.airbnb.es/rooms/1690629749257179762
Barcelona,Sants-montjuic,872166812392538323,2026-06-01,Apartamento en Eixample,310.0,6.0,3.0,4.0,2.0,4.6,70.0,https://www.airbnb.es/rooms/872166812392538323
Barcelona,Sants-montjuic,1689972917718470272,2026-06-01,Alojamiento en El Raval,129.0,2.0,1.0,1.0,1.0,,,https://www.airbnb.es/rooms/1689972917718470272
Barcelona,Sants-montjuic,957760053909775261,2026-06-01,Apartamento en Eixample,194.0,2.0,1.0,1.0,1.0,4.4,163.0,https://www.airbnb.es/rooms/957760053909775261
Barcelona,Sants-montjuic,1412183069362512996,2026-06-01,Apartamento en Eixample,292.0,6.0,2.0,3.0,1.0,4.65,26.0,https://www.airbnb.es/rooms/1412183069362512996
Barcelona,Sants-montjuic,1287610757999307965,2026-06-01,Apartamento en Gràcia,275.0,4.0,2.0,3.0,1.0,4.74,88.0,https://www.airbnb.es/rooms/1287610757999307965
Barcelona,Sants-montjuic,1689865694784288576,2026-06-01,Alojamiento en Eixample,108.0,2.0,1.0,1.0,1.0,,,https://www.airbnb.es/rooms/1689865694784288576
Barcelona,Sants-montjuic,1567985873659883473,2026-06-01,Habitación de hotel en Gràcia,173.0,2.0,,1.0,1.0,4.84,56.0,https://www.airbnb.es/rooms/1567985873659883473
Barcelona,Sants-montjuic,598352755393860082,2026-06-01,Hostal en el Barri Gòtic,164.0,2.0,1.0,1.0,1.0,4.66,44.0,https://www.airbnb.es/rooms/598352755393860082
Barcelona,Sants-montjuic,1690072932744032302,2026-06-01,Alojamiento en Eixample,105.0,2.0,1.0,1.0,1.0,,,https://www.airbnb.es/rooms/1690072932744032302
Barcelona,Sants-montjuic,53858106,2026-06-01,Apartamento en El Raval,224.0,5.0,2.0,4.0,1.0,4.33,127.0,https://www.airbnb.es/rooms/53858106
Barcelona,Sants-montjuic,52108241,2026-06-01,Hotel boutique en Sarrià-Sant Gervasi,198.0,2.0,1.0,1.0,1.0,4.83,289.0,https://www.airbnb.es/rooms/52108241
Barcelona,Sants-montjuic,878759262826963543,2026-06-01,Apartamento en el Barri Gòtic,223.0,4.0,1.0,2.0,1.0,4.86,422.0,https://www.airbnb.es/rooms/878759262826963543
Barcelona,Sants-montjuic,4207829,2026-06-01,Apartamento en El Raval,291.0,4.0,2.0,3.0,2.0,4.62,389.0,https://www.airbnb.es/rooms/4207829
Barcelona,Sants-montjuic,52976505,2026-06-01,Hotel en El Raval,182.0,2.0,1.0,2.0,1.0,4.67,3.0,https://www.airbnb.es/rooms/52976505
Barcelona,Sants-montjuic,53058801,2026-06-01,Hotel en L'Hospitalet de Llobregat,157.0,4.0,1.0,2.0,1.0,4.71,42.0,https://www.airbnb.es/rooms/53058801
Barcelona,Sants-montjuic,7126261,2026-06-01,Apartamento en Barcelona,265.0,5.0,2.0,3.0,1.0,4.62,65.0,https://www.airbnb.es/rooms/7126261
Barcelona,Sants-montjuic,554286020875275869,2026-06-01,Hostal en Barcelona,170.0,1.0,1.0,1.0,1.0,4.56,68.0,https://www.airbnb.es/rooms/554286020875275869
Barcelona,Sants-montjuic,1086031486385200943,2026-06-01,Hostal en Barcelona,128.0,2.0,1.0,1.0,0.0,4.49,88.0,https://www.airbnb.es/rooms/1086031486385200943
Barcelona,Sants-montjuic,554279825290209805,2026-06-01,Hostal en Barcelona,185.0,2.0,1.0,2.0,1.0,4.61,76.0,https://www.airbnb.es/rooms/554279825290209805
Barcelona,Sants-montjuic,1399934084258835021,2026-06-01,Hostal en Barcelona,162.0,2.0,1.0,1.0,1.0,4.6,30.0,https://www.airbnb.es/rooms/1399934084258835021
Barcelona,Sants-montjuic,691244680016995988,2026-06-01,Hotel en Barcelona,138.0,1.0,1.0,1.0,0.0,,,https://www.airbnb.es/rooms/691244680016995988
Barcelona,Sants-montjuic,23737826,2026-06-01,Apartamento en Barcelona,201.0,6.0,2.0,4.0,1.0,4.7,136.0,https://www.airbnb.es/rooms/23737826
Barcelona,Sants-montjuic,32561248,2026-06-01,Hostal en Barcelona,115.0,2.0,1.0,1.0,,4.82,506.0,https://www.airbnb.es/rooms/32561248
Barcelona,Sants-montjuic,52161036,2026-06-01,Hotel en Barcelona,184.0,2.0,1.0,1.0,1.0,4.76,653.0,https://www.airbnb.es/rooms/52161036
Barcelona,Sants-montjuic,1070904385970425851,2026-06-01,Apartamento en L'Hospitalet de Llobregat,346.0,11.0,3.0,7.0,3.0,4.3,10.0,https://www.airbnb.es/rooms/1070904385970425851
Barcelona,Sants-montjuic,1551321117261139618,2026-06-01,Apartamento en Barcelona,213.0,2.0,1.0,2.0,1.0,4.67,6.0,https://www.airbnb.es/rooms/1551321117261139618
Barcelona,Sants-montjuic,45947908,2026-06-01,Habitación compartida en Barcelona,48.0,,,,,4.55,11.0,https://www.airbnb.es/rooms/45947908
Barcelona,Sants-montjuic,1079592152307767774,2026-06-01,Habitación en Barcelona,152.0,,,1.0,,4.38,8.0,https://www.airbnb.es/rooms/1079592152307767774
Barcelona,Sants-montjuic,1690515566617784280,2026-06-01,Alojamiento en Barcelona,124.0,2.0,1.0,1.0,1.0,,,https://www.airbnb.es/rooms/1690515566617784280
Barcelona,Sants-montjuic,33179901,2026-06-01,Habitación de hotel en Barcelona,161.0,3.0,1.0,2.0,1.0,4.66,134.0,https://www.airbnb.es/rooms/33179901
Barcelona,Sants-montjuic,1612400912404065709,2026-06-01,Alojamiento en L'Hospitalet de Llobregat,138.0,2.0,1.0,1.0,1.0,5.0,6.0,https://www.airbnb.es/rooms/1612400912404065709
Barcelona,Sants-montjuic,877621988007424535,2026-06-01,Alojamiento en Barcelona,110.0,2.0,1.0,1.0,1.0,4.53,34.0,https://www.airbnb.es/rooms/877621988007424535
Barcelona,Sants-montjuic,1681705230090553307,2026-06-01,Alojamiento en Barcelona,119.0,2.0,1.0,1.0,1.0,,,https://www.airbnb.es/rooms/1681705230090553307
Barcelona,Sants-montjuic,1693479205558878090,2026-06-01,Alojamiento en Barcelona,155.0,3.0,1.0,2.0,2.0,,,https://www.airbnb.es/rooms/1693479205558878090
Barcelona,Sants-montjuic,1689943132492843450,2026-06-01,Alojamiento en Barcelona,124.0,2.0,1.0,1.0,1.0,,,https://www.airbnb.es/rooms/1689943132492843450
Barcelona,Sants-montjuic,1486041657667319503,2026-06-01,Apartamento en Barcelona,280.0,6.0,3.0,3.0,1.0,4.71,28.0,https://www.airbnb.es/rooms/1486041657667319503
Barcelona,Sants-montjuic,862122500288513146,2026-06-01,Hostal en Barcelona,142.0,2.0,1.0,1.0,1.0,4.83,659.0,https://www.airbnb.es/rooms/862122500288513146
Barcelona,Sants-montjuic,42802494,2026-06-01,Apartamento en Barcelona,272.0,3.0,1.0,2.0,1.0,4.54,123.0,https://www.airbnb.es/rooms/42802494
Barcelona,Sants-montjuic,1381218625872214057,2026-06-01,Apartamento en L'Hospitalet de Llobregat,263.0,4.0,2.0,3.0,1.0,5.0,30.0,https://www.airbnb.es/rooms/1381218625872214057
Barcelona,Sants-montjuic,899017850207792392,2026-06-01,Adosado en Barcelona,439.0,10.0,5.0,7.0,2.0,4.61,61.0,https://www.airbnb.es/rooms/899017850207792392
Barcelona,Sants-montjuic,1644116760220734402,2026-06-01,Sercotel Amister Art Hotel,208.0,,,,,,,https://www.airbnb.es/rooms/1644116760220734402
Barcelona,Sants-montjuic,53058680,2026-06-01,Hotel en L'Hospitalet de Llobregat,157.0,3.0,1.0,2.0,1.0,4.5,10.0,https://www.airbnb.es/rooms/53058680
Barcelona,Sants-montjuic,1476870302094081503,2026-06-01,Apartamento en Barcelona,223.0,3.0,1.0,1.0,1.0,4.46,13.0,https://www.airbnb.es/rooms/1476870302094081503
Barcelona,Sants-montjuic,878658347316285621,2026-06-01,Apartamento en Barcelona,246.0,4.0,1.0,3.0,1.0,4.86,615.0,https://www.airbnb.es/rooms/878658347316285621
Barcelona,Sants-montjuic,1026785632930992619,2026-06-01,Alojamiento en Barcelona,139.0,2.0,1.0,1.0,1.0,4.22,18.0,https://www.airbnb.es/rooms/1026785632930992619
Barcelona,Sants-montjuic,5561974,2026-06-01,Habitación compartida en Barcelona,53.0,,,16.0,,4.71,1574.0,https://www.airbnb.es/rooms/5561974
Barcelona,Sants-montjuic,1690714663404953837,2026-06-01,Alojamiento en Barcelona,124.0,2.0,1.0,1.0,2.0,,,https://www.airbnb.es/rooms/1690714663404953837
Barcelona,Sants-montjuic,53651979,2026-06-01,Hotel en Barcelona,160.0,2.0,1.0,2.0,1.0,4.59,129.0,https://www.airbnb.es/rooms/53651979
Barcelona,Sants-montjuic,1689868301128728309,2026-06-01,Alojamiento en Barcelona,129.0,2.0,1.0,1.0,1.0,,,https://www.airbnb.es/rooms/1689868301128728309
Barcelona,Sants-montjuic,546926327324184389,2026-06-01,Apartamento en Barcelona,235.0,2.0,1.0,2.0,1.0,4.64,66.0,https://www.airbnb.es/rooms/546926327324184389
Barcelona,Sants-montjuic,53176149,2026-06-01,Hotel en Barcelona,156.0,2.0,1.0,1.0,1.0,4.3,50.0,https://www.airbnb.es/rooms/53176149
Barcelona,Sants-montjuic,43625607,2026-06-01,Apartamento en Barcelona,261.0,4.0,2.0,3.0,2.0,4.56,32.0,https://www.airbnb.es/rooms/43625607
Barcelona,Sants-montjuic,846004853225449054,2026-06-01,Alojamiento en Barcelona,99.0,1.0,1.0,1.0,1.0,4.2,5.0,https://www.airbnb.es/rooms/846004853225449054
Barcelona,Sants-montjuic,968720576498100701,2026-06-01,Apartamento en Barcelona,314.0,6.0,2.0,3.0,1.0,4.68,120.0,https://www.airbnb.es/rooms/968720576498100701
Barcelona,Sants-montjuic,1326720473830294071,2026-06-01,Habitación en Barcelona,155.0,,,1.0,,4.81,32.0,https://www.airbnb.es/rooms/1326720473830294071
Barcelona,Sants-montjuic,1692719487005905044,2026-06-01,Apartamento en Barcelona,400.0,4.0,2.0,3.0,1.0,,,https://www.airbnb.es/rooms/1692719487005905044
Barcelona,Sants-montjuic,566389154220216287,2026-06-01,Habitación en Barcelona,88.0,,,1.0,,4.33,6.0,https://www.airbnb.es/rooms/566389154220216287
Barcelona,Sants-montjuic,768711031367841428,2026-06-01,Habitación en El Prat de Llobregat,79.0,,,1.0,,4.66,116.0,https://www.airbnb.es/rooms/768711031367841428
Barcelona,Sants-montjuic,53536169,2026-06-01,Hotel en Barcelona,180.0,2.0,1.0,1.0,1.0,4.44,225.0,https://www.airbnb.es/rooms/53536169
Barcelona,Sants-montjuic,16385876,2026-06-01,Alojamiento en L'Hospitalet de Llobregat,246.0,6.0,1.0,2.0,1.0,4.75,378.0,https://www.airbnb.es/rooms/16385876
Barcelona,Sants-montjuic,1690044265482544054,2026-06-01,Alojamiento en Barcelona,106.0,2.0,1.0,1.0,,,,https://www.airbnb.es/rooms/1690044265482544054
Barcelona,Sants-montjuic,42151836,2026-06-01,Apartamento en Barcelona,343.0,5.0,2.0,3.0,1.0,4.86,354.0,https://www.airbnb.es/rooms/42151836
